"","long","lat","heuteVok","breitVok","wachsenVokStem","wachsenVokEnd","butter"
"1605",7.98174,48.47408,"i/ie","ei","V-short","a/o","Butter"
"1606",7.43994,48.47577,"i/ie","ei","V-short","a/o","Butter"
"1607",7.43994,48.47577,"i/ie","ei","V-short","a/o","Butter"
"1608",7.43994,48.47577,"i/ie","ei","V-short","a/o","Butter"
"1609",7.43994,48.47577,"i/ie","ei","V-short","a/o","Butter"
"1610",7.56557,48.47613,"i/ie","ei","V-short","a/o","Butter"
"1611",7.96625,48.48439,"i/ie","ei","V-short","a/o","Butter"
"1612",7.91883,48.48554,"i/ie","ei","V-short","a/o","Butter"
"1613",7.91883,48.48554,"i/ie","ei","V-short","a/o","Butter"
"1614",7.91883,48.48554,"i/ie","ei","V-short","a/o","Butter"
"1615",7.91883,48.48554,"i/ie","ei","V-short","a/o","Butter"
"1616",7.49675,48.48669,"i/ie","ei","V-short","a/o","Butter"
"1617",7.71556,48.48796,"i/ie","ei","V-short","a/o","Butter"
"1618",7.67959,48.4897,"i/ie","ei","V-short","a/o","Butter"
"1619",7.67959,48.4897,"i/ie","ei","V-short","a/o","Butter"
"1620",7.67959,48.4897,"i/ie","ei","V-short","a/o","Butter"
"1621",7.67959,48.4897,"i/ie","ei","V-long","e","Butter"
"1622",7.67959,48.4897,"i/ie","ei","V-long","e","Butter"
"1623",7.67959,48.4897,"i/ie","ei","V-long","e","Butter"
"1624",7.67959,48.4897,"i/ie","ä","V-short","a/o","Butter"
"1625",7.67959,48.4897,"i/ie","ä","V-short","a/o","Butter"
"1626",7.67959,48.4897,"i/ie","ä","V-short","a/o","Butter"
"1627",7.86191,48.49204,"i/ie","ä","V-short","a/o","Butter"
"1628",7.32375,48.49241,"i/ie","ei","V-short","a/o","Butter"
"1629",7.32375,48.49241,"i/ie","ei","V-short","a/o","Butter"
"1630",7.32375,48.49241,"i/ie","ei","V-short","a/o","Butter"
"1631",7.32375,48.49241,"i/ie","ei","V-short","a/o","Butter"
"1632",7.94796,48.49264,"i/ie","ei","V-short","a/o","Butter"
"1633",7.66966,48.49284,"i/ie","ei","V-short","a/o","Butter"
"1634",8.01775,48.49407,"i/ie",NA,"V-short","a/o","Butter"
"1635",8.01775,48.49407,"i/ie",NA,"V-short","a/o","Butter"
"1636",8.01775,48.49407,"i/ie",NA,"V-long","e","Butter"
"1637",8.01775,48.49407,"i/ie",NA,"V-long","e","Butter"
"1638",7.93242,48.4947,"i/ie","ei","V-short","a/o","Butter"
"1639",8.14144,48.49573,"i/ie","ei","V-short","a/o","Butter"
"1640",7.46905,48.49622,"i/ie","ei","V-short","a/o","Butter"
"1641",7.46905,48.49622,"i/ie","ei","V-short","a/o","Butter"
"1642",7.46905,48.49622,"i/ie","ei","V-short","a/o","Butter"
"1643",7.46905,48.49622,"i/ie","ei","V-short","a/o","Butter"
"1644",7.46905,48.49622,"i/ie","ei","V-short","a/o","Butter"
"1645",7.46905,48.49622,"i/ie","ei","V-short","a/o","Butter"
"1646",7.46905,48.49622,"i/ie","ä","V-short","a/o","Butter"
"1647",7.46905,48.49622,"i/ie","ä","V-short","a/o","Butter"
"1648",7.46905,48.49622,"i/ie","ä","V-short","a/o","Butter"
"1649",7.57348,48.49644,"i/ie","ei","V-short","a/o","Butter"
"1650",7.83346,48.49695,"i/ie","ä","V-short","a/o","Butter"
"1651",8.08784,48.49713,"i/ie","ei","V-short","a/o","Butter"
"1652",7.91766,48.49812,"i/ie","ei","V-short","a/o","Butter"
"1653",8.06498,48.49863,"i/ie","ei","V-short","a/o","Butter"
"1654",7.53227,48.50237,"i/ie","ei","V-short","a/o","Butter"
"1655",7.60783,48.50535,"i/ie","ei","V-short","a/o","Butter"
"1656",7.4409,48.50587,"i/ie","ei","V-short","a/o","Butter"
"1657",7.98301,48.50723,"i/ie","ei","V-long","e","Butter"
"1658",7.38528,48.50755,"i/ie","ei","V-short","a/o","Anke(n)/Butter"
"1659",7.924,48.51041,"i/ie","ei","V-short","a/o","Butter"
"1660",7.81911,48.51308,"i/ie","ä","V-short","a/o","Butter"
"1661",7.95693,48.5148,"i/ie","ei","V-short","a/o","Butter"
"1662",7.64329,48.51516,"i/ie","ei","V-short","a/o","Butter"
"1663",7.29709,48.51659,"i/ie","ei","V-short","a/o","Butter"
"1664",7.88114,48.52042,"i/ie",NA,"V-short","a/o","Butter"
"1665",7.88114,48.52042,"i/ie",NA,"V-short","a/o","Butter"
"1666",7.88114,48.52042,"i/ie","ä","V-short","a/o","Butter"
"1667",7.88114,48.52042,"i/ie","ä","V-short","a/o","Butter"
"1668",8.11439,48.52093,"i/ie","ei","V-short","a/o","Butter"
"1669",7.52793,48.52186,"i/ie","ei","V-short","a/o","Butter"
"1670",7.8231,48.52207,"i/ie","ä","V-short","a/o","Butter"
"1671",8.00608,48.52212,"i/ie","ei","k.A.","k.A.","k.A."
"1672",7.56596,48.52454,"i/ie","ei","V-short","a/o","Butter"
"1673",7.48538,48.52471,"i/ie","ei","V-short","a/o","Butter"
"1674",8.19298,48.52477,"i/ie","ei","V-short","a/o","Butter"
"1675",7.32457,48.52675,"i/ie","ei","k.A.","k.A.","Butter"
"1676",7.58968,48.52813,"i/ie","ei","V-short","a/o","Butter"
"1677",7.71183,48.5288,"i/ie","ei","k.A.","k.A.","Butter"
"1678",7.71183,48.5288,"i/ie","ei","k.A.","k.A.","Butter"
"1679",7.71183,48.5288,"i/ie","aa","V-short","a/o","Butter"
"1680",7.71183,48.5288,"i/ie","aa","V-short","a/o","Butter"
"1681",8.04409,48.5298,"i/ie","ei","V-short","a/o","Butter"
"1682",7.85175,48.52985,"i/ie","ä","k.A.","k.A.","Anke(n)/Butter"
"1683",8.07823,48.5312,"i/ie",NA,"V-short","a/o","Butter"
"1684",7.63634,48.53413,"i/ie","ä","V-short","a/o","Butter"
"1685",8.02103,48.53543,"i/ie","ei","V-short","a/o","Anke(n)"
"1686",7.43186,48.53571,"i/ie","ei","V-short","a/o","k.A."
"1687",7.3916,48.53799,"i/ie","ei","V-short","a/o","Butter"
"1688",7.92148,48.53823,"ü","ä","V-short","a/o","Butter"
"1689",7.89222,48.53868,"i/ie","ä","V-short","a/o","Butter"
"1690",7.45043,48.53927,"i/ie","ei","V-short","a/o","Butter"
"1691",7.98009,48.53996,"i/ie","ei","V-short","-0","Butter"
"1692",7.49067,48.54038,"i/ie","ei","V-short","a/o","Butter"
"1693",7.34119,48.54244,"i/ie","ei","V-short","a/o","Anke(n)/Butter"
"1694",7.4273,48.54254,"i/ie","ei","V-short","a/o","Butter"
"1695",8.01675,48.54725,"sonst","ei","V-short","a/o","Anke(n)"
"1696",7.4048,48.54953,"i/ie","ei","V-short","a/o","Butter"
"1697",7.33046,48.5499,"i/ie","ei","V-short","a/o","Butter"
"1698",7.33046,48.5499,"i/ie","ei","V-short","a/o","Butter"
"1699",7.33046,48.5499,"i/ie","ei","V-short","a/o","Butter"
"1700",7.33046,48.5499,"i/ie","ei","V-short","a/o","Butter"
"1701",7.96889,48.557,"i/ie","ei","V-short","a/o","Butter"
"1702",8.06377,48.55715,"i/ie","ei","V-short","a/o","Butter"
"1703",7.64383,48.55724,"i/ie","ei","V-short","a/o","Butter"
"1704",8.08834,48.55764,"i/ie","ei","V-short","a/o","Butter"
"1705",7.61529,48.55876,"i/ie","ei","V-short","a/o","Butter"
"1706",8.03555,48.55945,"i/ie","ei","V-short","a/o","Anke(n)"
"1707",7.88021,48.56001,"i/ie","ä","V-short","a/o","Butter"
"1708",7.53229,48.56055,"i/ie","ei","k.A.","k.A.","Butter"
"1709",7.58834,48.56138,"i/ie","ei","V-short","a/o","Butter"
"1710",7.50043,48.56159,"i/ie","ei","V-short","a/o","Butter"
"1711",7.56478,48.56483,"i/ie","ei","V-short","a/o","Butter"
"1712",7.86899,48.56537,"i/ie","ä","V-short","a/o","Butter"
"1713",8.05661,48.56552,"i/ie","ei","V-short","a/o","Butter"
"1714",8.15978,48.56801,"i/ie","ei","V-short","a/o","Butter"
"1715",7.91306,48.56803,"i/ie","ei","V-short","a/o","Anke(n)"
"1716",7.51077,48.56903,"i/ie","ei","V-short","a/o","Butter"
"1717",8.02495,48.56914,"i/ie","ei","V-short","a/o","Anke(n)"
"1718",7.52806,48.56941,"i/ie","ei","V-short","a/o","Anke(n)/Butter"
"1719",7.52806,48.56941,"i/ie","ei","V-short","a/o","Anke(n)/Butter"
"1720",7.52806,48.56941,"i/ie","ei","k.A.","k.A.","Butter"
"1721",7.52806,48.56941,"i/ie","ei","k.A.","k.A.","Butter"
"1722",7.84392,48.57012,"e","ä","V-long","e","Butter"
"1723",7.48699,48.572,"i/ie","ei","V-short","a/o","Anke(n)/Butter"
"1724",7.46645,48.57212,"i/ie","ä","V-short","a/o","Butter"
"1725",7.43177,48.57213,"i/ie","ä","V-short","a/o","Anke(n)/Butter"
"1726",7.81494,48.57419,"i/ie","ei","V-short","a/o","Butter"
"1727",8.20278,48.57466,"i/ie","ei","V-short","a/o","Butter"
"1728",8.20278,48.57466,"i/ie","ei","V-short","a/o","Butter"
"1729",8.20278,48.57466,"i/ie","ei","V-short","a/o","Anke(n)"
"1730",8.20278,48.57466,"i/ie","ei","V-short","a/o","Anke(n)"
"1731",7.45869,48.57632,"i/ie","ei","V-short","a/o","Butter"
"1732",7.45869,48.57632,"i/ie","ei","V-short","a/o","Butter"
"1733",7.45869,48.57632,"i/ie","ei","V-short","a/o","Butter"
"1734",7.45869,48.57632,"i/ie","ei","V-short","a/o","Butter"
"1735",8.13639,48.5767,"i/ie","ei","V-short","a/o","Butter"
"1736",7.68725,48.57932,"i/ie","ä","V-short","a/o","Butter"
"1737",8.05069,48.57993,"i/ie","ei","V-short","a/o","Butter"
"1738",8.10478,48.58093,"sonst","ei","V-short","a/o","Butter"
"1739",7.66606,48.58281,"i/ie","ei","V-short","a/o","k.A."
"1740",7.43736,48.58406,"i/ie","ei","k.A.","k.A.","Butter"
"1741",7.73609,48.58523,"i/ie","ei","V-short","a/o","Butter"
"1742",7.50654,48.58628,"i/ie","ei","V-short","a/o","Anke(n)/Butter"
"1743",7.55672,48.58641,"i/ie","ei","V-short","a/o","Butter"
"1744",7.65236,48.5868,"i/ie","ei","V-short","a/o","Anke(n)"
"1745",8.01285,48.58724,"i/ie","ei","k.A.","a/o","Butter"
"1746",7.47751,48.58828,"i/ie","ei","V-short","a/o","k.A."
"1747",7.86754,48.58924,"i/ie","ä","V-short","a/o","Butter"
"1748",8.11791,48.59087,"i/ie","ei","V-short","a/o","Butter"
"1749",7.49581,48.593,"i/ie","ei","V-long","e","Butter"
"1750",7.73212,48.59535,"i/ie","ei","V-short","a/o","k.A."
"1751",7.46472,48.59545,"i/ie","ei","V-short","a/o","Butter"
"1752",8.06514,48.5964,"i/ie","ei","V-short","a/o","Butter"
"1753",9.49128,48.60024,"ei/ai","oa","V-long","e","Butter"
"1754",7.87462,48.60047,"i/ie","ei","V-short","a/o","Butter"
"1755",7.48778,48.60108,"i/ie","ei","V-short","a/o","Butter"
"1756",7.59542,48.60404,"i/ie","ei","V-short","a/o","Butter"
"1757",7.59542,48.60404,"i/ie","ei","V-short","a/o","Butter"
"1758",7.59542,48.60404,"i/ie","ei","V-short","a/o","Butter"
"1759",7.59542,48.60404,"i/ie","ei","V-short","a/o","Butter"
"1760",7.44341,48.60424,"i/ie","ei","V-short","a/o","Butter"
"1761",7.83597,48.6051,"i/ie","ei","V-short","a/o","Butter"
"1762",7.68507,48.60569,"i/ie","ei","V-short","a/o","Butter"
"1763",8.03279,48.60579,"i/ie","ei","k.A.","k.A.","Butter"
"1764",7.74856,48.60595,"i/ie","ä","V-short","a/o","Butter"
"1765",7.9036,48.60838,"i/ie","ä","V-short","a/o","Butter"
"1766",7.49624,48.60963,"i/ie","ei","V-short","a/o","Butter"
"1767",7.80059,48.61004,"i/ie","ä","V-short","a/o","Anke(n)/Butter"
"1768",7.56378,48.61325,"i/ie",NA,"V-short","a/o","Butter"
"1769",7.56378,48.61325,"i/ie",NA,"V-short","a/o","Butter"
"1770",7.56378,48.61325,"i/ie","ei","V-short","a/o","Butter"
"1771",7.56378,48.61325,"i/ie","ei","V-short","a/o","Butter"
"1772",7.69275,48.61406,"i/ie","ä","V-short","a/o","Butter"
"1773",7.75254,48.61483,"i/ie","ä","k.A.","k.A.","Butter"
"1774",7.59369,48.6152,"i/ie","ei","V-short","a/o","Butter"
"1775",7.4664,48.61834,"i/ie","ei","V-short","a/o","Butter"
"1776",8.08066,48.6193,"ü","ei","V-short","a/o","Anke(n)"
"1777",8.27064,48.62026,"i/ie","ei","V-short","a/o","Butter"
"1778",7.99491,48.62035,"i/ie","ei","V-short","a/o","Butter"
"1779",8.12201,48.62035,"i/ie","ei","V-short","a/o","Butter"
"1780",7.99491,48.62035,"i/ie","ei","V-short","a/o","Butter"
"1781",8.12201,48.62035,"i/ie","ei","V-short","a/o","Butter"
"1782",7.49054,48.62101,"i/ie","ei","V-long","e","Butter"
"1783",7.75526,48.62105,"i/ie","ä","V-short","a/o","Anke(n)/Butter"
"1784",8.73924,48.62251,"ei/ai","oa","V-short","a/o","Butter"
"1785",7.30732,48.6228,"i/ie","ei","V-short","a/o","Butter"
"1786",7.70033,48.62313,"i/ie","ä","V-short","a/o","Butter"
"1787",8.05129,48.62351,"sonst","ei","V-short","a/o","Butter"
"1788",7.85613,48.62423,"i/ie","ei","V-long","e","Butter"
"1789",7.92018,48.62595,"i/ie","ei","V-short","a/o","Butter"
"1790",7.57372,48.62636,"i/ie","ei","V-short","a/o","Butter"
"1791",9.34192,48.62663,"ei/ai","oi","V-short","a/o","Butter"
"1792",7.89706,48.62687,"i/ie","ei","V-short","a/o","Butter"
"1793",8.06363,48.62871,"i/ie","ei","V-short","a/o","Butter"
"1794",7.66779,48.62966,"i/ie","ä","V-short","a/o","Butter"
"1795",7.39912,48.63165,"i/ie","ei","V-short","a/o","Butter"
"1796",7.61838,48.63195,"i/ie","ei","V-short","a/o","Anke(n)/Butter"
"1797",7.61838,48.63195,"i/ie","ei","V-short","a/o","Anke(n)/Butter"
"1798",7.61838,48.63195,"i/ie","ei","V-short","a/o","Butter"
"1799",7.61838,48.63195,"i/ie","ei","V-short","a/o","Butter"
"1800",8.10713,48.63223,"i/ie","ei","V-short","a/o","k.A."
"1801",7.5391,48.63315,"i/ie","ä","V-short","a/o","Butter"
"1802",7.30153,48.63467,"i/ie","ei","V-short","a/o","Butter"
"1803",7.30153,48.63467,"i/ie","ei","V-short","a/o","Butter"
"1804",7.30153,48.63467,"i/ie","ei","V-short","a/o","Butter"
"1805",7.30153,48.63467,"i/ie","ei","V-short","a/o","Butter"
"1806",7.51005,48.63544,"i/ie","ä","V-short","a/o","Butter"
"1807",7.74147,48.6355,"i/ie","ä","V-short","a/o","k.A."
"1808",7.44724,48.63718,"i/ie","ei","V-short","a/o","Butter"
"1809",7.44724,48.63718,"i/ie","ei","V-short","a/o","Butter"
"1810",7.44724,48.63718,"i/ie","ei","V-short","a/o","Butter"
"1811",7.44724,48.63718,"i/ie","ei","V-short","a/o","Butter"
"1812",7.57335,48.63816,"ü","ei","V-short","a/o","Butter"
"1813",8.09181,48.63896,"i/ie","ei","k.A.","k.A.","Anke(n)"
"1814",8.34869,48.63918,"ei/ai","ei","V-short","a/o","k.A."
"1815",7.60738,48.63994,"i/ie","ei","V-short","a/o","Butter"
"1816",7.87132,48.64025,"i/ie","ä","V-short","a/o","Butter"
"1817",7.71544,48.64179,"i/ie","ä","V-short","a/o","Butter"
"1818",8.14224,48.64279,"i/ie","ei","V-short","a/o","Butter"
"1819",7.67069,48.64279,"i/ie","ei","V-short","a/o","Butter"
"1820",8.14224,48.64279,"i/ie","ä","V-short","a/o","Butter"
"1821",7.67069,48.64279,"i/ie","ä","V-short","a/o","Butter"
"1822",7.52543,48.64343,"i/ie","ä","V-short","a/o","Butter"
"1823",7.40829,48.64445,"i/ie","ei","V-short","a/o","Butter"
"1824",7.8874,48.64789,"i/ie","ei","V-short","a/o","Butter"
"1825",7.8874,48.64789,"i/ie","ei","V-short","a/o","Butter"
"1826",7.8874,48.64789,"i/ie","ei","V-short","a/o","Butter"
"1827",7.8874,48.64789,"i/ie","ei","V-short","a/o","Butter"
"1828",7.75359,48.6483,"i/ie","ä","V-short","a/o","Butter"
"1829",7.70087,48.65016,"i/ie","ä","V-short","a/o","Butter"
"1830",8.12648,48.65317,"i/ie","ei","V-short","a/o","Butter"
"1831",7.54562,48.65481,"i/ie","ä","V-short","a/o","Butter"
"1832",7.54562,48.65481,"i/ie","ä","V-short","a/o","Butter"
"1833",7.54562,48.65481,"i/ie","ei","V-short","a/o","Butter"
"1834",7.54562,48.65481,"i/ie","ei","V-short","a/o","Butter"
"1835",7.92904,48.65493,"i/ie","ei","V-short","a/o","Butter"
"1836",8.0487,48.65502,"i/ie","ei","V-long","e","Butter"
"1837",7.37795,48.65555,"i/ie","ei","V-short","a/o","Butter"
"1838",8.08648,48.65688,"i/ie","ei","V-short","a/o","Butter"
"1839",7.568,48.65809,"i/ie","ei","V-short","a/o","Butter"
"1840",7.4265,48.65831,"i/ie","ei","V-short","a/o","Butter"
"1841",7.34505,48.65874,"i/ie","ei","V-short","a/o","Butter"
"1842",8.14904,48.65879,"i/ie","ei","V-short","a/o","Anke(n)/Butter"
"1843",8.26593,48.65907,"sonst","ei","V-short","a/o","Butter"
"1844",7.51469,48.65916,"i/ie","ä","V-short","a/o","Butter"
"1845",7.82574,48.65926,"i/ie","ä","V-short","a/o","Butter"
"1846",7.64331,48.66042,"i/ie","ei","V-short","a/o","Butter"
"1847",7.58074,48.66169,"i/ie","ä","V-short","a/o","Butter"
"1848",7.47311,48.66189,"i/ie","ei","V-short","a/o","Butter"
"1849",7.60723,48.66319,"i/ie","ei","V-short","a/o","Butter"
"1850",8.0187,48.66413,"i/ie","ei","V-long","e","Butter"
"1851",8.0187,48.66413,"i/ie","ei","V-long","e","Butter"
"1852",8.0187,48.66413,"i/ie","ei","V-short","a/o","Butter"
"1853",8.0187,48.66413,"i/ie","ei","V-short","a/o","Butter"
"1854",8.18311,48.66621,"i/ie","ei","V-short","a/o","Butter"
"1855",7.47865,48.66636,"i/ie","ei","V-short","a/o","Butter"
"1856",7.37043,48.66739,"i/ie","ei","V-short","a/o","Butter"
"1857",7.33273,48.66842,"i/ie","ei","V-short","a/o","Anke(n)/Butter"
"1858",7.71285,48.66933,"i/ie","ä","V-short","a/o","Butter"
"1859",8.11279,48.66967,"i/ie","ei","V-short","a/o","Butter"
"1860",7.41482,48.67034,"i/ie","ei","V-long","e","Anke(n)/Butter"
"1861",7.38757,48.6705,"i/ie","ei","k.A.","k.A.","Butter"
"1862",7.51166,48.67082,"i/ie","ei","V-short","a/o","Butter"
"1863",7.45086,48.67123,"i/ie","ei","V-short","a/o","Butter"
"1864",7.93582,48.67138,"i/ie","ä","V-short","a/o","Butter"
"1865",7.35926,48.6727,"ü","ei","k.A.","k.A.","Butter"
"1866",7.85798,48.67473,"sonst","ä","V-short","a/o","k.A."
"1867",7.61546,48.67598,"i/ie","ei","V-short","a/o","Butter"
"1868",7.31728,48.67755,"i/ie","ä","V-short","a/o","Butter"
"1869",8.3589,48.67857,"i/ie","ei","V-short","a/o","Butter"
"1870",7.65758,48.67898,"ü","ä","V-short","a/o","Butter"
"1871",7.46052,48.68079,"i/ie","ei","V-short","a/o","Butter"
"1872",8.19194,48.68215,"i/ie","ei","V-short","a/o","Butter"
"1873",8.19194,48.68215,"i/ie","ei","V-short","a/o","Butter"
"1874",8.19194,48.68215,"i/ie","ei","V-short","a/o","Butter"
"1875",8.19194,48.68215,"i/ie","ei","V-short","a/o","Butter"
"1876",8.19194,48.68215,"i/ie","ei","V-short","a/o","Butter"
"1877",8.19194,48.68215,"i/ie","ei","V-short","a/o","Butter"
"1878",8.19194,48.68215,"i/ie","ei","k.A.","k.A.","Butter"
"1879",8.19194,48.68215,"i/ie","ei","k.A.","k.A.","Butter"
"1880",8.19194,48.68215,"i/ie","ei","k.A.","k.A.","Butter"
"1881",7.98237,48.68233,"i/ie","ei","k.A.","k.A.","k.A."
"1882",7.69351,48.68244,"i/ie","ä","V-short","a/o","Butter"
"1883",8.36067,48.68405,"ü","ei","V-short","a/o","Butter"
"1884",7.4064,48.68515,"i/ie","ei","V-short","a/o","Butter"
"1885",7.44963,48.68592,"i/ie","ei","V-short","a/o","Butter"
"1886",8.05808,48.68815,"i/ie","ei","V-short","a/o","Butter"
"1887",7.57862,48.68905,"i/ie","ei","V-short","a/o","Butter"
"1888",7.32779,48.69001,"i/ie","ä","V-short","a/o","Butter"
"1889",7.49655,48.69022,"i/ie","ei","V-short","a/o","Anke(n)/Butter"
"1890",7.38108,48.69056,"i/ie","ei","V-short","a/o","Anke(n)/Butter"
"1891",7.38108,48.69056,"i/ie","ei","V-short","a/o","Anke(n)/Butter"
"1892",7.38108,48.69056,"i/ie","ei","V-short","a/o","Butter"
"1893",7.38108,48.69056,"i/ie","ei","V-short","a/o","Butter"
"1894",7.87971,48.69159,"i/ie","ä","V-short","a/o","Butter"
"1895",7.44376,48.69162,"i/ie","ei","V-long","n","Butter"
"1896",7.6354,48.69228,"i/ie","ei","k.A.","k.A.","k.A."
"1897",7.78279,48.69341,"i/ie","ä","V-short","a/o","Butter"
"1898",7.98806,48.69362,"i/ie","ei","V-short","a/o","Butter"
"1899",8.34126,48.69401,"i/ie","ei","V-short","a/o","Butter"
"1900",8.13592,48.69536,"i/ie","ei","V-short","a/o","Butter"
"1901",7.60781,48.69592,"i/ie","ei","V-short","a/o","Butter"
"1902",7.54735,48.69609,"i/ie","ei","V-short","a/o","Butter"
"1903",7.41619,48.69645,"i/ie","ei","V-short","a/o","Butter"
"1904",7.67511,48.69681,"i/ie","ei","V-short","a/o","Butter"
"1905",8.16047,48.69964,"i/ie","ei","V-short","a/o","Butter"
"1906",7.46258,48.69969,"i/ie","ei","V-short","a/o","Butter"
"1907",7.65125,48.70026,"i/ie","ei","k.A.","k.A.","Anke(n)/Butter"
"1908",8.10851,48.70178,"i/ie","ei","V-short","a/o","Butter"
"1909",7.56591,48.70185,"i/ie","ei","V-short","a/o","Butter"
"1910",7.35204,48.70268,"i/ie","ei","V-short","a/o","Butter"
"1911",7.45106,48.70358,"i/ie","ei","V-short","a/o","Anke(n)/Butter"
"1912",8.36334,48.70441,"i/ie","ei","V-short","a/o","Butter"
"1913",7.48538,48.70717,"i/ie","ei","V-short","a/o","Butter"
"1914",9.00194,48.70797,"ei/ai","oa","V-short","a/o","Butter"
"1915",7.51503,48.70869,"ü","ei","V-short","a/o","Anke(n)"
"1916",7.65824,48.70895,"i/ie","ei","V-short","a/o","Butter"
"1917",7.63107,48.7093,"i/ie","ei","V-short","a/o","Butter"
"1918",7.9656,48.70959,"i/ie","ei","V-short","a/o","Butter"
"1919",8.91383,48.7106,"ei/ai","oa","V-short","a/o","Butter"
"1920",7.91375,48.71167,"i/ie","ä","V-short","a/o","Butter"
"1921",8.16417,48.71189,"i/ie","ei","V-short","a/o","Butter"
"1922",8.09765,48.71247,"i/ie","ei","V-short","a/o","Butter"
"1923",7.53538,48.71278,"e","ei","V-short","a/o","Butter"
"1924",7.4132,48.71301,"i/ie","ei","V-short","a/o","Anke(n)/Butter"
"1925",7.99655,48.7137,"i/ie","ei","V-short","a/o","Butter"
"1926",7.33939,48.71422,"i/ie","ei","V-short","a/o","Butter"
"1927",7.61598,48.71578,"i/ie","ei","V-short","a/o","Butter"
"1928",7.58895,48.71645,"i/ie","ei","V-long","e","Butter"
"1929",8.11501,48.71676,"i/ie","ei","V-short","a/o","Butter"
"1930",7.43921,48.71868,"i/ie","ei","V-short","a/o","Butter"
"1931",7.7826,48.71905,"i/ie","ei","V-long","e","Butter"
"1932",8.06679,48.71918,"i/ie","ei","V-short","a/o","Butter"
"1933",7.46448,48.71956,"i/ie","ä","V-short","a/o","Butter"
"1934",8.18377,48.72012,"i/ie","ei","V-short","a/o","Butter"
"1935",7.63371,48.72198,"i/ie","ei","V-short","a/o","Butter"
"1936",7.74686,48.72273,"i/ie","ei","V-long","e","Butter"
"1937",7.37883,48.7258,"i/ie","ei","V-short","a/o","Butter"
"1938",7.37883,48.72585,"i/ie","ä","V-short","a/o","Butter"
"1939",8.00691,48.72636,"i/ie","ei","V-short","a/o","Butter"
"1940",8.01434,48.727,"i/ie","ei","V-short","a/o","Butter"
"1941",8.35397,48.72827,"i/ie","ei","k.A.","k.A.","k.A."
"1942",8.16038,48.72843,"i/ie","ei","V-short","a/o","Butter"
"1943",8.08775,48.72893,"ü","ei","V-short","a/o","Butter"
"1944",8.39101,48.72956,"i/ie","ei","V-short","a/o","Butter"
"1945",7.90651,48.72976,"i/ie","ei","V-short","a/o","Butter"
"1946",7.71045,48.73026,"i/ie","ei","V-short","a/o","Butter"
"1947",7.56211,48.7324,"i/ie","ei","V-short","a/o","Butter"
"1948",7.43629,48.73254,"i/ie","ei","V-short","a/o","Butter"
"1949",8.05893,48.73423,"ei/ai","ei","V-short","a/o","Butter"
"1950",8.24536,48.73474,"i/ie","ei","V-short","a/o","Butter"
"1951",7.52092,48.7349,"i/ie","ei","V-short","a/o","Butter"
"1952",8.17941,48.73522,"i/ie","ei","V-short","a/o","Butter"
"1953",7.98186,48.73575,"i/ie","ei","V-short","a/o","Butter"
"1954",7.48491,48.73763,"i/ie","ei","V-short","a/o","Butter"
"1955",7.48491,48.73763,"i/ie","ei","V-short","a/o","Butter"
"1956",7.48491,48.73763,"i/ie","ei","V-short","a/o","Butter"
"1957",7.48491,48.73763,"i/ie","ei","V-short","a/o","Butter"
"1958",7.68667,48.73776,"i/ie","ei","V-short","a/o","Butter"
"1959",7.36605,48.73948,"i/ie","ei","V-short","a/o","Anke(n)/Butter"
"1960",7.36605,48.73948,"i/ie","ei","V-short","a/o","Anke(n)/Butter"
"1961",7.36605,48.73948,"i/ie","ei","V-short","a/o","Anke(n)/Butter"
"1962",7.36605,48.73948,"i/ie","ei","V-short","a/o","Butter"
"1963",7.36605,48.73948,"i/ie","ei","V-short","a/o","Butter"
"1964",7.36605,48.73948,"i/ie","ei","V-short","a/o","Butter"
"1965",7.36605,48.73948,"i/ie","ei","V-short","a/o","k.A."
"1966",7.36605,48.73948,"i/ie","ei","V-short","a/o","k.A."
"1967",7.36605,48.73948,"i/ie","ei","V-short","a/o","k.A."
"1968",8.12886,48.73998,"i/ie","ei","V-short","a/o","Butter"
"1969",7.80901,48.74019,"i/ie","ei","V-long","e","Butter"
"1970",7.58822,48.7411,"i/ie","ei","k.A.","k.A.","Anke(n)/Butter"
"1971",8.34633,48.74303,"i/ie","ei","k.A.","k.A.","k.A."
"1972",8.13914,48.74435,"i/ie","ei","V-short","a/o","Butter"
"1973",8.2614,48.74458,"ei/ai","ei","V-short","a/o","Butter"
"1974",8.2614,48.74458,"ei/ai","ei","V-short","a/o","Butter"
"1975",8.2614,48.74458,"ei/ai","ei","V-short","a/o","Butter"
"1976",8.2614,48.74458,"ei/ai","ei","V-short","a/o","Butter"
"1977",8.04423,48.74717,"i/ie","ei","V-short","a/o","Butter"
"1978",7.5074,48.74799,"i/ie","ei","V-short","a/o","Butter"
"1979",7.62965,48.74804,"i/ie","ei","V-short","a/o","Anke(n)/Butter"
"1980",8.09585,48.75131,"i/ie","ei","V-short","a/o","Butter"
"1981",8.00704,48.7525,"i/ie","ei","V-short","a/o","Butter"
"1982",7.81383,48.75262,"i/ie","ei","V-short","a/o","Butter"
"1983",7.77586,48.7535,"i/ie","ä","V-short","a/o","Butter"
"1984",7.46685,48.75406,"i/ie","ei","V-short","a/o","Butter"
"1985",8.18209,48.7552,"i/ie","ei","V-short","a/o","k.A."
