xcord,ycord,data,NN1,NN2,NN3,NN4,NN5,n1,n2,n3,n4,n5,nSum1,nSum2,nSum3,nSum4,nSum5,nrm,cor
475738.892080196,5421698.1029561,nn,nn,nn,nn,nn,nn,1,1,1,1,1,1,2,3,4,5,1,1
482148.686219334,5422652.09644848,nn,nn,nn,nn,nn,nd,1,1,1,1,0,1,2,3,4,4,0.8,0.7
481900.615822274,5420207.26310373,nn,nn,nn,nd,nn,nn,1,1,0,1,1,1,2,2,3,4,0.8,0.7
483590.513469868,5418561.23319682,nn,nn,nd,nn,nn,nn,1,0,1,1,1,1,1,2,3,4,0.8,0.7
427225.21759771,5418763.58318169,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
429728.183913474,5417422.85520052,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
395807.356937412,5414917.25606628,nd,nd,nd,nd,nd,ng,1,1,1,1,0,1,2,3,4,4,0.8,0.7
434313.984858521,5416122.82528392,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
438158.837681083,5414735.83826653,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
437948.286957104,5412352.36407174,nd,ng,nd,nd,nd,nd,0,1,1,1,1,0,1,2,3,4,0.8,0.7
436501.196040752,5410692.12434321,ng,nd,nd,nd,nd,nd,0,0,0,0,0,0,0,0,0,0,0,-0.5
393522.39757681,5271836.06587355,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
428224.165697232,5410464.43262439,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
429367.048284565,5412228.7058739,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
431624.460267725,5414097.27391022,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
432708.482605039,5412468.68616993,nd,nd,nd,nd,nd,ng,1,1,1,1,0,1,2,3,4,4,0.8,0.7
441337.463445999,5416698.17295255,nd,nn,nd,nd,nd,nd,0,1,1,1,1,0,1,2,3,4,0.8,0.7
445296.955537902,5417829.65545525,nd,nn,nd,nd,nd,nd,0,1,1,1,1,0,1,2,3,4,0.8,0.7
443715.703207109,5415882.08822985,nn,nd,nd,nd,nd,nd,0,0,0,0,0,0,0,0,0,0,0,-0.5
450985.516545335,5412241.50661979,nd,nd,nd,nn,nn,nd,1,1,0,0,1,1,2,2,2,3,0.6,0.4
447517.400119211,5409658.3076335,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
444835.560153004,5411854.23144733,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
442603.299903566,5410572.68823499,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
441423.411487906,5411900.12232945,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
441423.411487906,5411900.12232945,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
451207.423588823,5414381.81257324,nd,nd,nn,nd,nn,nd,1,0,1,0,1,1,1,2,2,3,0.6,0.4
452853.880585041,5406084.42994816,nd,nd,nn,nd,nd,nd,1,0,1,1,1,1,1,2,3,4,0.8,0.7
454478.431767687,5418434.08187466,nd,nd,nn,nn,nn,nn,1,0,0,0,0,1,1,1,1,1,0.2,-0.2
456041.918484897,5416384.89419472,nn,nn,nd,nn,nn,nd,1,0,1,1,0,1,1,2,3,3,0.6,0.4
457622.842994742,5416380.42908865,nn,nn,nn,nd,nd,nn,1,1,0,0,1,1,2,2,2,3,0.6,0.4
458229.501489981,5417817.70959048,nn,nn,nd,nn,nn,nn,1,0,1,1,1,1,1,2,3,4,0.8,0.7
460772.473070498,5417553.53727158,nd,nn,nn,nn,nn,nn,0,0,0,0,0,0,0,0,0,0,0,-0.5
461188.094956703,5416205.49133939,nn,nd,nn,nn,nn,nd,0,1,1,1,0,0,1,2,3,3,0.6,0.4
458826.284983576,5413197.55018189,nd,nn,nn,nn,nn,nn,0,0,0,0,0,0,0,0,0,0,0,-0.5
460291.174791052,5412117.4970386,nn,nd,nn,nn,nn,nn,0,1,1,1,1,0,1,2,3,4,0.8,0.7
459605.138868367,5410161.42616815,nn,nn,nd,nn,nd,nn,1,0,1,0,1,1,1,2,2,3,0.6,0.4
455126.401921782,5409447.46177668,nd,nn,nn,nd,nd,nn,0,0,1,1,0,0,0,1,2,2,0.4,0.1
455739.517882878,5413191.17353416,nn,nd,nn,nn,nd,nn,0,1,1,0,1,0,1,2,2,3,0.6,0.4
463834.049348337,5418124.23037375,nn,nd,nd,nn,nn,nn,0,0,1,1,1,0,0,1,2,3,0.6,0.4
465683.201192973,5417978.01687335,nd,nn,nn,nn,nn,nn,0,0,0,0,0,0,0,0,0,0,0,-0.5
467765.277450963,5418182.35275744,nn,nn,nn,nd,nn,nn,1,1,0,1,1,1,2,2,3,4,0.8,0.7
468933.710340411,5416571.5793584,nn,nn,nn,nn,nd,nn,1,1,1,0,1,1,2,3,3,4,0.8,0.7
470750.635316921,5416031.48368847,nn,nn,nn,nn,nn,nn,1,1,1,1,1,1,2,3,4,5,1,1
463832.700363096,5412719.28677547,nn,nn,nn,nn,nn,nd,1,1,1,1,0,1,2,3,4,4,0.8,0.7
463391.041534389,5410236.48074384,nn,nn,nn,nn,nd,nn,1,1,1,0,1,1,2,3,3,4,0.8,0.7
475305.474759758,5411456.13006796,nd,nn,nn,nn,nn,nn,0,0,0,0,0,0,0,0,0,0,0,-0.5
475649.782316478,5418232.34222959,nn,nn,nn,nn,nn,nn,1,1,1,1,1,1,2,3,4,5,1,1
475662.051111825,5415169.68622404,nn,nn,nn,nn,nn,nd,1,1,1,1,0,1,2,3,4,4,0.8,0.7
478027.35821415,5415285.47723551,nn,nn,nn,nn,nn,nn,1,1,1,1,1,1,2,3,4,5,1,1
478027.35821415,5415285.47723551,nn,nn,nn,nn,nn,nn,1,1,1,1,1,1,2,3,4,5,1,1
478027.35821415,5415285.47723551,nn,nn,nn,nn,nn,nn,1,1,1,1,1,1,2,3,4,5,1,1
481369.561752125,5417558.84537973,nd,nn,nn,nn,nn,nn,0,0,0,0,0,0,0,0,0,0,0,-0.5
486380.899804573,5417021.86746015,nn,nn,nd,nn,nn,nn,1,0,1,1,1,1,1,2,3,4,0.8,0.7
480224.996415343,5408864.20822116,nd,nn,nn,nn,nn,nn,0,0,0,0,0,0,0,0,0,0,0,-0.5
477681.642678748,5411507.26222987,nn,nd,nn,nd,nn,nn,0,1,0,1,1,0,1,1,2,3,0.6,0.4
480666.55100751,5411971.90427632,nn,nn,nd,nn,nn,nn,1,0,1,1,1,1,1,2,3,4,0.8,0.7
426536.998907812,5405208.72367581,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
427184.430443426,5407093.61972989,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
427116.955322618,5408112.89359542,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
429546.877834834,5409096.77497492,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
432908.831539489,5408323.84127014,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
430831.319748072,5406007.79529061,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
430568.556672774,5403594.07776892,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
430097.155347181,5401852.2573098,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
427013.696229378,5400418.50947428,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
433539.922919336,5400204.96852195,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
437015.384464548,5401158.69504709,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
438685.336878569,5401562.61496046,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
436713.208151848,5399394.4511739,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
434568.258119977,5405221.27564697,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
436883.061304219,5408121.88437357,nd,ng,nd,nd,nd,nd,0,1,1,1,1,0,1,2,3,4,0.8,0.7
445286.603867728,5408623.59015043,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
446843.798067477,5408664.14069152,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
449263.918204403,5406661.7002114,nd,nd,nd,nn,nd,nd,1,1,0,1,1,1,2,2,3,4,0.8,0.7
450173.338670864,5405556.27848254,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
449510.214191742,5403362.18814771,nd,nd,nd,nd,nn,nd,1,1,1,0,1,1,2,3,3,4,0.8,0.7
449164.284352462,5401755.59333074,nd,nd,nn,nd,nd,nd,1,0,1,1,1,1,1,2,3,4,0.8,0.7
446289.802782799,5403254.3232244,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
443229.186486634,5404357.34018588,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
440958.325504566,5406485.34037568,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
444708.599901716,5401903.4388933,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
438680.572389187,5402335.31640145,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
439883.627605392,5400565.7482629,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
444217.406481238,5401358.01809473,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
444217.406481238,5401358.01809473,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
444217.406481238,5401358.01809473,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
444217.406481238,5401358.01809473,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
452330.592654667,5407494.0405731,nn,nd,nd,nd,nd,nd,0,0,0,0,0,0,0,0,0,0,0,-0.5
451744.200079547,5403259.09972846,nd,nn,nd,nd,nd,nd,0,1,1,1,1,0,1,2,3,4,0.8,0.7
451187.267495045,5401316.26154093,nn,nd,nd,nd,nd,nn,0,0,0,0,1,0,0,0,0,1,0.2,-0.2
453745.769693797,5400538.60325603,nn,nd,nn,nd,nn,nd,0,1,0,1,0,0,1,1,2,2,0.4,0.1
452853.880585041,5406084.42994816,nd,nd,nn,nd,nd,nd,1,0,1,1,1,1,1,2,3,4,0.8,0.7
481076.492635556,5407187.14391326,nn,nd,nn,nn,nn,nn,0,1,1,1,1,0,1,2,3,4,0.8,0.7
483060.336614623,5407286.38299834,nn,nn,nn,nn,nn,nd,1,1,1,1,0,1,2,3,4,4,0.8,0.7
485561.858815889,5408044.15788935,nn,nn,nn,nn,nn,nn,1,1,1,1,1,1,2,3,4,5,1,1
484649.612460829,5406743.76536871,nn,nn,nn,nn,nn,nn,1,1,1,1,1,1,2,3,4,5,1,1
486930.896419644,5405913.14284531,nn,nn,nn,nn,nn,nn,1,1,1,1,1,1,2,3,4,5,1,1
483759.671686334,5404419.6540825,nn,nn,nn,nn,nn,nn,1,1,1,1,1,1,2,3,4,5,1,1
460058.431778422,5488001.14942343,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
460058.431778422,5488001.14942343,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
462353.780061501,5485980.22419614,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
462093.507112573,5487995.50217799,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
461380.295774993,5481676.5912189,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
463112.492288251,5477979.03479925,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
463112.492288251,5477979.03479925,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
463112.492288251,5477979.03479925,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
529987.318219283,5514665.17194656,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
528911.924696735,5512486.79381276,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
533938.035517547,5513652.31490393,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
544617.310979453,5512853.79745999,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
540624.846983983,5513501.65571849,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
538955.044245887,5512694.38614052,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
523435.409806354,5511047.1549539,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
527672.630795248,5509924.22566736,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
529702.609986472,5508697.53146463,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
531673.138808538,5507317.81253868,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
533675.930067309,5504390.23271283,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
535417.387473701,5508975.40755539,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
534954.821524694,5510743.55371298,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
532531.709596282,5509356.43609328,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
526020.373089546,5507095.34990178,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
526020.373089546,5507095.34990178,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
537679.338211945,5510251.51375542,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
538481.646081289,5508373.70018277,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
539401.114845439,5506918.24312709,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
536118.619490693,5506811.9649162,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
541260.941100943,5503161.83735366,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
546086.605973196,5502168.91501235,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
543262.488260666,5504761.8218,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
544524.906966851,5505962.84232719,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
543908.248405331,5506867.30349749,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
545002.764694332,5510151.82692459,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
545002.764694332,5510151.82692459,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
543704.44472183,5510230.12973441,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
541106.489996064,5510766.80015646,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
552061.835521241,5506721.63168261,nd,nd,nn,nd,nn,nd,1,0,1,0,1,1,1,2,2,3,0.6,0.4
550585.443898779,5505536.83697678,nd,nd,nd,nn,nd,nn,1,1,0,1,0,1,2,2,3,3,0.6,0.4
549023.485355533,5503214.24632329,nd,nd,nd,nd,nd,nn,1,1,1,1,0,1,2,3,4,4,0.8,0.7
556456.273889372,5506327.57809085,nn,nd,nd,nd,nn,nd,0,0,0,1,0,0,0,0,1,1,0.2,-0.2
557766.31393227,5503029.05749951,nd,nd,nn,nd,nn,nn,1,0,1,0,0,1,1,2,2,2,0.4,0.1
475028.737817807,5495538.79525251,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
474493.148470508,5493326.59693681,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
522429.581936298,5498375.0036454,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
521496.072807139,5496705.76691154,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
523034.814939718,5497147.89574777,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
524915.011928615,5498666.01292022,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
530942.176785046,5497072.67097384,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
534286.690946061,5495160.42752201,nd,nn,nd,nd,nd,nd,0,1,1,1,1,0,1,2,3,4,0.8,0.7
530892.070732612,5494451.86796074,nd,nd,nd,nd,nn,nd,1,1,1,0,1,1,2,3,3,4,0.8,0.7
534957.240790079,5499638.63756758,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
526468.886015673,5496871.14282325,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
527978.019532053,5497649.18308366,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
542427.585203306,5500942.71372938,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
547606.358577588,5499613.66164536,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
545961.744252376,5493211.9595803,nn,nd,nn,nd,nn,nd,0,1,0,1,0,0,1,1,2,2,0.4,0.1
537892.297396646,5496362.89668992,nd,nd,nd,nn,nd,nd,1,1,0,1,1,1,2,2,3,4,0.8,0.7
548067.839554088,5496985.97900621,nd,nd,nd,nd,nn,nd,1,1,1,0,1,1,2,3,3,4,0.8,0.7
544215.534384794,5498088.44128369,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
552970.993842168,5501708.10031048,nn,nd,nd,nd,nd,nd,0,0,0,0,0,0,0,0,0,0,0,-0.5
553484.967523645,5497152.25230641,nd,nd,nd,nn,nd,nd,1,1,0,1,1,1,2,2,3,4,0.8,0.7
548871.142905984,5495528.84134523,nd,nd,nn,nd,nd,nd,1,0,1,1,1,1,1,2,3,4,0.8,0.7
553938.844367022,5495159.82908229,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
556320.313722951,5498654.15022274,nd,nd,nd,nn,nd,nn,1,1,0,1,0,1,2,2,3,3,0.6,0.4
559664.834304102,5497893.7626485,nn,nn,nn,nd,nd,nd,1,1,0,0,0,1,2,2,2,2,0.4,0.1
557019.404216431,5501805.85667225,nd,nd,nd,nn,nn,nn,1,1,0,0,0,1,2,2,2,2,0.4,0.1
561506.542051467,5497380.59991425,nn,nn,nd,nn,nd,nd,1,0,1,0,0,1,1,2,2,2,0.4,0.1
561506.542051467,5497380.59991425,nn,nn,nd,nn,nd,nd,1,0,1,0,0,1,1,2,2,2,0.4,0.1
560593.173942348,5495990.47559433,nd,nn,nn,nn,nd,nd,0,0,0,1,1,0,0,0,1,2,0.4,0.1
475492.70449961,5491726.58880878,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
471276.87264798,5483704.56625348,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
465047.034135239,5484552.53571318,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
465047.034135239,5484552.53571318,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
463830.365144079,5486551.69594555,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
476181.467266901,5489202.0119162,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
475848.919217077,5486137.19822068,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
476067.81741765,5485226.80294524,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
478903.946557798,5483799.81299444,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
480533.261190398,5484300.71880529,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
481463.006073575,5484368.63216119,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
486148.296759634,5483289.65618011,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
503908.388454889,5485303.52998413,nd,nn,nd,nd,nd,nd,0,1,1,1,1,0,1,2,3,4,0.8,0.7
508988.784623449,5483421.78056761,nn,nd,nd,nd,nd,nd,0,0,0,0,0,0,0,0,0,0,0,-0.5
510936.228904935,5483878.9327863,nd,nn,nd,nd,nd,nd,0,1,1,1,1,0,1,2,3,4,0.8,0.7
511015.933507682,5487426.71201889,nd,nd,nd,nd,nn,nd,1,1,1,0,1,1,2,3,3,4,0.8,0.7
511432.906771141,5485933.36589862,nd,nd,nd,nn,nd,nd,1,1,0,1,1,1,2,2,3,4,0.8,0.7
514916.668259164,5486770.04906662,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
514834.654351338,5484999.90121411,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
523597.20418648,5485360.97890492,nd,nn,nd,nd,nd,nd,0,1,1,1,1,0,1,2,3,4,0.8,0.7
519924.822112985,5486324.67550167,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
517597.154819438,5488465.7082531,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
520967.892866711,5493198.2470619,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
526522.515348637,5485262.13600494,nn,nd,nd,nd,nn,nd,0,0,0,1,0,0,0,0,1,1,0.2,-0.2
528411.288186493,5484636.82595628,nd,nd,nn,nn,nd,nd,1,0,0,1,1,1,1,1,2,3,0.6,0.4
532107.417219979,5485264.37090684,nn,nd,nd,nd,nn,nd,0,0,0,1,0,0,0,0,1,1,0.2,-0.2
532463.006151068,5490330.68684774,nn,nn,nd,nd,nn,nd,1,0,0,1,0,1,1,1,2,2,0.4,0.1
535193.145515949,5491855.25895371,nn,nd,nn,nd,nd,nd,0,1,0,0,0,0,1,1,1,1,0.2,-0.2
526595.686594012,5492357.88575545,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
535872.267887585,5489180.24719458,nd,nn,nn,nd,nn,nd,0,0,1,0,1,0,0,1,1,2,0.4,0.1
540221.069619725,5487478.43187532,nd,nd,nd,nd,nd,nn,1,1,1,1,0,1,2,3,4,4,0.8,0.7
539081.916792489,5483380.93134357,nd,nn,nn,nd,nd,nd,0,0,1,1,1,0,0,1,2,3,0.6,0.4
545424.824332202,5483830.31373775,nn,nd,nd,nd,nn,nn,0,0,0,1,1,0,0,0,1,2,0.4,0.1
544869.974711843,5486146.08429938,nd,nn,nn,nd,nd,nd,0,0,1,1,1,0,0,1,2,3,0.6,0.4
546085.14777397,5488880.19575562,nn,nd,nn,nd,nn,nd,0,1,0,1,0,0,1,1,2,2,0.4,0.1
549107.009002837,5490608.83173236,nn,nd,nd,nd,nn,nn,0,0,0,1,1,0,0,0,1,2,0.4,0.1
550759.340780963,5491082.07093303,nd,nd,nn,nd,nd,nd,1,0,1,1,1,1,1,2,3,4,0.8,0.7
551885.575772961,5492180.08253924,nd,nd,nd,nn,nd,nd,1,1,0,1,1,1,2,2,3,4,0.8,0.7
555036.268551022,5492390.05481302,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
557019.54909164,5491744.47182779,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
557430.022187901,5487787.20566295,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
557430.022187901,5487787.20566295,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
554065.548330318,5486398.54279059,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
552881.986221135,5488588.38765806,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
550942.145566774,5488468.72041146,nd,nd,nd,nd,nn,nd,1,1,1,0,1,1,2,3,3,4,0.8,0.7
548987.847193313,5485764.6022169,nd,nd,nd,nd,nn,nd,1,1,1,0,1,1,2,3,3,4,0.8,0.7
549889.951006609,5484866.6394918,nd,nd,nd,nd,nn,nd,1,1,1,0,1,1,2,3,3,4,0.8,0.7
551384.2719501,5485925.64456905,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
467297.923727103,5482660.76883537,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
466175.623210036,5481633.65082107,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
468606.041293246,5479939.23594558,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
471816.220366677,5480049.5792684,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
471184.789071661,5479151.22906754,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
468346.235767325,5479490.46646532,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
469214.025162004,5476485.94843445,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
471873.503615984,5477384.37805866,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
478833.534530943,5473464.09034778,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
465960.057944437,5475280.06491755,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
490403.77416801,5481785.20539629,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
475102.492348211,5482898.63021256,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
475742.005015823,5480480.994055,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
475940.510303542,5477521.72019625,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
477240.004124007,5475054.73047464,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
545845.366228173,5501256.26522277,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
482367.152703108,5474037.45242109,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
482205.902854958,5479754.58650152,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
482205.902854958,5479754.58650152,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
481055.041477931,5481541.7150031,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
480041.314582013,5482409.1652341,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
482834.405320308,5482857.70867773,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
